edge_idx,requested_lat,requested_lon,frc_response,currentSpeed,freeFlowSpeed,confidence,matched_lat,matched_lon,match_distance_m,valid_match,error
3878,-6.320996899999999,106.8363783,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3879,-6.3206076,106.8365279,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3880,-6.318361950000001,106.8370118,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3881,-6.321838049999993,106.83579195000002,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3882,-6.321444499999997,106.8359284,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3883,-6.326998866666635,106.82389091666664,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3885,-6.346385800000015,106.8329184,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3886,-6.345268,106.83304775,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3887,-6.311645349999992,106.8257804,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3888,-6.311645349999992,106.8257804,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3890,-6.322372050000011,106.835553,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3893,-6.335886149999998,106.83526645,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3894,-6.3355669,106.8357338,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3895,-6.342129550000004,106.83344355,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3896,-6.3409414000000055,106.83367395,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3898,-6.32309067500055,106.83498086500111,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3899,-6.325063549999999,106.8343227,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3901,-6.308767379999896,106.83816849000048,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3902,-6.308403700000001,106.83832685,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3904,-6.326124850000004,106.83396905,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3905,-6.332906849999996,106.83378245,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3906,-6.332906849999996,106.83378245,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3907,-6.332461499999998,106.8342458,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3908,-6.332461499999998,106.8342458,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3910,-6.332688049999993,106.8340099,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3911,-6.347891050000011,106.833122,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3912,-6.348765750000011,106.8329693,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3915,-6.304531050000004,106.8502067,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3917,-6.271446650001151,106.84653228333264,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3919,-6.225830800000009,106.83284715,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
