edge_idx,requested_lat,requested_lon,frc_response,currentSpeed,freeFlowSpeed,confidence,matched_lat,matched_lon,match_distance_m,valid_match,error
110,-6.326131749999989,106.81108177499999,FRC3,21,30,0.991653,-6.327026634731526,106.81080801571039,104.00457926238325,False,
111,-6.314653750000007,106.7903885,FRC2,26,26,1.0,-6.321953205676766,106.78377134883402,1092.534287899142,False,
112,-6.316920637499875,106.81170437500023,FRC3,21,30,0.991653,-6.327026634731526,106.81080801571039,1128.0937542533593,False,
113,-6.316920637499875,106.81170437500023,FRC3,21,30,0.991653,-6.327026634731526,106.81080801571039,1128.0937542533593,False,
114,-6.327103200001195,106.81237702500029,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4086.7753292942302,False,
115,-6.327103200001195,106.81237702500029,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4086.7753292942302,False,
116,-6.327324199999994,106.81697750000001,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,1994.6886016217677,False,
117,-6.327324199999994,106.81697750000001,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,1994.6886016217677,False,
118,-6.31580380000119,106.78253675714132,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1887.9504138844834,False,
119,-6.3118378499999945,106.816239,FRC4,22,27,0.974117,-6.339860982278824,106.79350240314227,4002.975413842818,False,
120,-6.309057975001409,106.78112167500063,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3617.217895783676,False,
121,-6.313987100000004,106.81630494999999,FRC4,22,27,0.976004,-6.339860982278824,106.79350240314227,3824.6842582298314,False,
122,-6.345132699999995,106.803872,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,2070.8313223780665,False,
123,-6.345132699999995,106.803872,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,2070.8313223780665,False,
124,-6.326600083336414,106.82130211666829,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4391.188220314113,False,
125,-6.326600083336414,106.82130211666829,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4391.188220314113,False,
126,-6.312658550000066,106.7963021750004,FRC4,19,19,1.0,-6.312916815346788,106.79639784777453,30.602573634723978,True,
127,-6.313290862500654,106.79357238749967,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1336.3124130437582,False,
128,-6.313854430358034,106.79375460535621,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1271.424050746384,False,
129,-6.315594150000003,106.81168840000001,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1364.6259042783151,False,
130,-6.315215000000006,106.81172624999999,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1402.4099684543617,False,
131,-6.315563200000009,106.79251675,FRC2,26,26,1.0,-6.321953205676766,106.78377134883402,1199.606078742763,False,
132,-6.315537888888887,106.79285649999991,FRC2,26,26,1.0,-6.321953205676766,106.78377134883402,1231.6887239778819,False,
133,-6.314342192857592,106.79368424285661,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1218.8668696747936,False,
134,-6.3122229,106.78140905000001,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1471.6796194207668,False,
135,-6.3122229,106.78140905000001,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1471.6796194207668,False,
136,-6.311797700000001,106.78133125000002,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1423.6781566330017,False,
137,-6.311797700000001,106.78133125000002,FRC2,21,28,0.997837,-6.299326068067785,106.77841765963899,1423.6781566330017,False,
138,-6.312255347500259,106.79345654999995,FRC2,19,19,1.0,-6.311925749488353,106.79347692215663,36.718722867339814,True,
139,-6.3127071000000665,106.7965904250004,FRC4,21,26,0.97,-6.312601650611054,106.79666740978058,14.487200190600705,True,
140,-6.309704016666683,106.78105729999942,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3545.1151496356356,False,
141,-6.309704016666683,106.78105729999942,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3545.1151496356356,False,
142,-6.309272474999997,106.78108970000001,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3593.219136186201,False,
143,-6.309272474999997,106.78108970000001,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3593.219136186201,False,
144,-6.3088334000014115,106.78113952500064,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3642.257381119107,False,
145,-6.308428299999999,106.7812142,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3687.6681571100585,False,
146,-6.307731050001327,106.78140972499908,FRC3,21,30,1.0,-6.341546768354284,106.77946640336404,3766.2650343640476,False,
147,-6.310311399999997,106.81597249999999,FRC4,21,28,0.982668,-6.310650340912438,106.81608794415746,39.789653044233084,True,
148,-6.310311399999997,106.81597249999999,FRC4,21,28,0.982668,-6.310650340912438,106.81608794415746,39.789653044233084,True,
149,-6.327007799999983,106.8150669,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4150.095197406434,False,
150,-6.327007799999983,106.8150669,FRC3,24,24,1.0,-6.363479145344341,106.8070918151194,4150.095197406434,False,
151,-6.310729350000072,106.79365984999976,FRC2,27,27,1.0,-6.309235465996875,106.79372770869958,166.2815414709836,False,
152,-6.310023049999998,106.79370515,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1694.991033275135,False,
153,-6.309595049999995,106.79373100000001,FRC2,27,27,1.0,-6.309235465996875,106.79372770869958,39.985571489655456,True,
154,-6.309375829168253,106.79375400000171,FRC2,27,27,1.0,-6.309235465996875,106.79372770869958,15.87585711397768,True,
155,-6.316456799999997,106.81647240000001,FRC4,22,27,0.976004,-6.339860982278824,106.79350240314227,3635.523861621776,False,
156,-6.316456799999997,106.81647240000001,FRC4,22,27,0.976004,-6.339860982278824,106.79350240314227,3635.523861621776,False,
157,-6.308137925000107,106.79362937499933,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1904.3597825323188,False,
158,-6.308137925000107,106.79362937499933,FRC6,15,23,0.948959,-6.325179931980111,106.79533703410891,1904.3597825323188,False,
159,-6.34268462499999,106.80440022500002,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1697.6801337767588,False,
160,-6.34268462499999,106.80440022500002,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1697.6801337767588,False,
161,-6.326747,106.82293915,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,1379.077608615288,False,
162,-6.326747,106.82293915,FRC3,19,25,0.98,-6.331111567421532,106.83461932624567,1379.077608615288,False,
163,-6.341833374999926,106.80456600000005,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1602.3198780360624,False,
164,-6.341833374999926,106.80456600000005,FRC3,23,29,0.987484,-6.328264430896644,106.809446794635,1602.3198780360624,False,
165,-6.308626499999995,106.80352155,FRC0,88,88,1.0,-6.357092794886569,106.7886864968549,5633.077058599979,False,
166,-6.306820399999988,106.80358655,FRC0,88,88,1.0,-6.357092794886569,106.7886864968549,5827.531652734947,False,
167,-6.3050143999999815,106.80353265,FRC0,88,88,1.0,-6.357092794886569,106.7886864968549,6018.807145026006,False,
168,-6.303598249999995,106.8034497,FRC0,88,88,1.0,-6.357092794886569,106.7886864968549,6168.030536487001,False,
169,-6.302571150000004,106.80345495,FRC0,88,88,1.0,-6.357092794886569,106.7886864968549,6278.394603188548,False,
170,-6.3018363,106.80352415,FRC0,88,88,1.0,-6.357092794886569,106.7886864968549,6359.300337057833,False,
171,-6.3147059500000005,106.81217244999999,FRC4,22,27,0.981223,-6.327002475266842,106.81623948896686,1439.297294340051,False,
172,-6.316565500000014,106.81171912499984,FRC3,21,30,1.0,-6.327026634731526,106.81080801571039,1167.5752959827325,False,
173,-6.316565500000014,106.81171912499984,FRC3,21,30,1.0,-6.327026634731526,106.81080801571039,1167.5752959827325,False,
