index,x_m,y_m
1532,701281.5947277253,9304123.43123724
1533,701311.8886663066,9304115.29623031
1534,695745.547593291,9306304.009072188
1535,698244.7322337008,9309387.659422763
1536,698965.2563495091,9309898.06806033
1537,697286.4846372944,9310020.353640825
1538,697270.6764151491,9309917.78411293
1539,700759.4307058768,9310053.679274414
1540,698864.2275499047,9305784.280743318
1541,697509.4531597516,9310495.520590145
1542,699571.0903365745,9309930.028398413
1543,699536.6161488454,9309930.367592432
1544,699502.1419666564,9309930.706765965
1545,695339.1113265743,9306680.847875886
1546,695352.2899644425,9306711.549238248
1547,697113.5824260124,9308638.088806307
1548,697116.2264155829,9308605.105345886
1549,701266.5466706,9309947.00563815
1550,699834.1774879405,9311449.568250732
1551,696657.5286093085,9304537.550038472
1552,697792.2118469422,9309724.860597784
1553,697800.3017027065,9309686.15171688
1554,697283.043366777,9309961.682480896
1555,701478.160457684,9303230.424246328
1556,701487.3503740297,9303198.831458243
1557,699010.4115693314,9305788.105144631
1558,699051.497190343,9305775.350312818
1559,696321.1645627478,9306227.814260025
1560,698439.1361037723,9310626.189454224
1561,699818.8996963814,9311468.84250035
1562,696359.7455942382,9305049.83944996
1563,696427.1710283917,9304967.63635513
1564,696479.2980086246,9304880.85105632
1565,696508.8411631435,9304840.526678246
1566,696540.8364888823,9304802.129389515
1567,696573.7084458527,9304764.447972236
1568,696603.1741157937,9304730.671108719
1569,695561.0773204616,9306320.197842928
1570,698979.253558007,9305796.252622895
1571,700062.0908050619,9307470.379157042
1572,700063.0246710537,9307452.3262337
1573,700065.608401063,9307402.39308261
1574,700067.5959270282,9307362.515404962
1575,701542.1160230474,9310701.967462856
1576,701420.7633187184,9310860.742467944
1577,701309.2742502341,9311026.78256533
1578,701198.938218733,9311193.603536092
1579,701122.9998552427,9311305.592310311
1580,701047.3385449746,9311417.779020866
1581,701027.5406857732,9311447.487691538
1582,700969.4317094815,9311533.645154059
1583,700911.3115493953,9311619.824664084
1584,699343.6663247597,9304109.950699218
1585,699317.915214974,9304110.072668968
1586,699271.1604359739,9304110.300209867
1587,699228.4113524801,9304110.42542975
1588,699185.0105493924,9304110.895718388
1589,699162.0818145195,9304111.140612086
1590,699142.9376688128,9304111.350340102
1591,699113.9613962283,9304111.665815778
1592,699028.691740997,9304112.374187203
1593,699417.6612653598,9304108.169240726
1594,699368.5963591206,9304109.201138465
1595,700046.0175863832,9311353.087171227
1596,695406.3894870521,9307237.58364164
1597,696571.7234249234,9304502.671873434
1598,698779.6824509813,9307476.119609559
1599,698821.4599243806,9307336.9328218
1600,699386.7716389686,9310170.311559271
1601,699145.2943709877,9305761.225392174
1602,701324.8311123886,9309896.393247439
1603,701205.6617615888,9309972.11167106
1604,698987.1232156645,9309939.492011016
1605,696933.4756433788,9304133.595409404
1606,696952.1902517367,9304208.759815106
1607,698540.7030788722,9303102.89879774
1608,698529.9289804406,9302969.034821337
1609,698526.6802602244,9302925.370834721
1610,698522.9119366044,9302886.680017583
1611,698517.680101556,9302856.831018185
1612,699788.8868376142,9309484.035197191
1613,699820.6720688742,9309522.613544442
1614,699842.3958178179,9309554.391406793
1615,700072.568877822,9307116.27789557
1616,700081.1990201722,9307080.331223242
1617,699545.4735993141,9304167.705797227
1618,696770.732747779,9311389.393047998
1619,696769.9690908801,9311363.106776906
1620,698323.8743290443,9309728.061048055
1621,701608.173590834,9303931.486683179
1622,695914.7173099543,9304444.094922882
1623,695910.8719878698,9304468.660379823
1624,699576.9418239994,9304179.165787283
1625,698238.486936411,9304122.156487951
1626,698197.650258122,9304131.299166435
1627,698116.726200545,9304122.817201143
1628,698067.5924131011,9304123.040858863
1629,697931.2836304931,9310855.258045161
1630,698014.2391231934,9310962.956692891
1631,695247.0522005915,9306366.533936268
1632,695304.7099298937,9308117.363618057
1633,695319.9330291799,9308069.745113146
1634,695334.1701072231,9308021.82024013
1635,695344.8287403274,9307985.940235348
1636,695369.9458695694,9307902.189877838
1637,695384.3932465959,9307854.308497844
1638,695399.3059515341,9307806.591436451
1639,695415.4927124514,9307759.290344825
1640,695433.241746271,9307712.548026862
1641,695452.3648414591,9307666.342994057
1642,695467.6804993955,9307633.178983191
1643,699409.9778612588,9310080.311250335
1644,699422.2109919967,9310056.520289382
1645,699420.6763722138,9310030.114678193
1646,699422.1731521897,9310001.768760115
1647,697268.0405767015,9307284.442589976
1648,695338.9454966644,9306329.24116174
1649,701538.8140779492,9303980.613636
1650,701313.706873558,9304051.097933296
1651,701192.8666267663,9304083.022900376
1652,694460.3054671951,9307610.170920432
1653,694148.5314778083,9310708.957489938
1654,694216.1426148249,9310592.712472975
1655,694423.5247836245,9310259.511031762
1656,694511.0452490563,9310082.034101717
1657,694550.4946467524,9309884.71057586
1658,694577.5523512514,9309744.949082406
1659,697555.3982669613,9310512.994243687
1660,697527.6406106306,9310494.378858134
1661,697491.5296748527,9310460.204912009
1662,696633.0446385879,9305940.577075878
1663,700143.4778745612,9311197.152222557
1664,695432.404116896,9307433.914889336
1665,695422.0011476898,9307382.88211235
1666,694275.9936107539,9310466.008690706
1667,694187.6955894463,9310598.187604098
1668,694126.8504792054,9310688.989730835
1669,694044.3387191001,9310832.451820847
1670,701667.0558310277,9309877.923736822
1671,698849.8914495942,9304118.607867425
1672,698799.9101803233,9304120.228599885
1673,698749.9289206811,9304121.849288363
1674,698700.0029638733,9304123.458683005
1675,694385.9666656976,9310362.102923661
1676,694456.4573036323,9310233.47766045
1677,694500.5933752221,9310127.180889765
1678,694538.2192373093,9310003.56437044
1679,699381.9470877207,9310218.330441574
1680,693961.6444459349,9310315.063478293
1681,699860.3520155317,9304492.56361278
1682,699843.7117766745,9304445.616661407
1683,700049.6577299943,9304112.44466779
1684,699921.5174959399,9304111.903617145
1685,698948.6366165166,9309506.823554829
1686,698948.7755128479,9309469.711921649
1687,698948.9317953277,9309434.452745086
1688,699304.7924552936,9309929.368852522
1689,696077.0708170697,9305531.970212372
1690,697416.3672674506,9309996.102479052
1691,697373.3028249667,9310005.582667667
1692,697357.4169429261,9310010.900861857
1693,698543.4179521536,9303128.09475159
1694,697710.6385430251,9304126.762225388
1695,697923.8041006871,9307677.177327089
1696,696579.5868964292,9305857.224602008
1697,693778.6484158193,9310308.870059375
1698,693677.1664942993,9310317.048280707
1699,696966.6274533607,9305394.200949557
1700,696973.8603230221,9305422.124233546
1701,697889.9466864031,9309392.614940215
1702,694017.1153785142,9310308.90686318
1703,693974.7348758393,9310301.09600719
1704,699899.1932092132,9311434.348712958
1705,701613.944212307,9303990.018034197
1706,699458.1731947904,9309947.612842381
1707,699488.373131479,9309946.635792717
1708,699538.3609765037,9309945.414050428
1709,699579.8720346293,9309944.464599006
1710,696859.2852863201,9304688.945777206
1711,696830.3273875634,9304663.750756409
1712,696795.1690784714,9304634.340954004
1713,695387.4122162967,9307024.490006937
1714,697385.0806833972,9309306.933874808
1715,697439.6896359338,9309304.536853284
1716,697997.7765060654,9304162.287819387
1717,698197.7742736501,9304164.245825917
1718,698397.7813301799,9304162.398545647
1719,698797.7378177738,9304154.654208316
1720,698985.3984628194,9304150.502653839
1721,699173.0828368331,9304146.77067538
1722,699664.1556568857,9304159.720046977
1723,700082.8923044759,9306794.582513079
1724,700077.4120794779,9306845.344103696
1725,696428.234389662,9304919.01439278
1726,696480.5516821155,9304855.708140157
1727,696607.5225966597,9304701.182257362
1728,696721.1997305868,9304565.480471393
1729,697025.3999455404,9304350.218518684
1730,697192.8782605854,9304295.189599104
1731,698965.9421348996,9309946.59611885
1732,696988.1562569925,9310362.542628447
1733,695782.8372311436,9304501.98529881
1734,695294.3561626286,9306581.757861627
1735,695307.5360189611,9306607.899892723
1736,695323.2157966138,9306640.273895368
1737,699020.0194590277,9309947.041957352
1738,699046.4704044608,9309946.92954037
1739,699087.930526954,9309947.296732062
1740,699129.4127177482,9309947.641699485
1741,699163.8764984184,9309947.512921454
1742,696685.5990704251,9304562.161960782
1743,699632.9183518793,9304176.683142617
1744,699888.4127305592,9304577.887567671
1745,699901.3523657024,9304623.55330738
1746,696353.8542692572,9306168.644934112
1747,696326.4148686742,9306183.447209727
1748,700033.4084654964,9307989.075087475
1749,698181.9441766198,9309490.894704321
1750,697277.6207139902,9310118.815014279
1751,697298.0837913959,9310164.433436576
1752,695406.7621335518,9307644.454552945
1753,695405.8302815316,9307663.53552045
1754,695356.0855309452,9307792.171218425
1755,695312.8419653958,9307938.823182404
1756,699550.2352668088,9311466.586442403
1757,700152.1593715299,9304110.453013707
1758,696103.4105173713,9305713.52269153
1759,699416.5652412946,9309711.882294003
1760,700826.4137253746,9310050.982267471
1761,698909.9125366319,9309088.978326352
1762,697783.2051716998,9309757.030752145
1763,695939.6881339175,9304713.567304721
1764,695947.351169835,9304760.83243775
1765,698273.1104238022,9309710.098700624
1766,697108.9447357181,9302578.033461563
1767,697184.8715575048,9307500.85391168
1768,697168.584599305,9307524.73180585
1769,700018.9168866046,9308190.414484749
1770,700563.3443125999,9304183.638098883
1771,700663.2030521493,9304178.922940575
1772,700688.9131407298,9304176.489000289
1773,694549.2085670269,9309797.808854345
1774,694517.6768561581,9309900.270288255
1775,701107.2069214938,9311389.458693843
1776,701131.0606792353,9311351.590388702
1777,701200.2086820179,9311253.975251509
1778,701261.7674794892,9311160.616532873
1779,696812.2259997269,9304500.752506085
1780,694625.2706133164,9309498.65916849
1781,694689.6162674897,9309234.076272259
1782,694762.4024444711,9309086.674238736
1783,694888.2374470099,9308939.592119249
1784,695011.2581728162,9308790.638838857
1785,696841.3727995073,9304472.214401638
1786,696952.5069963966,9304402.480637804
1787,695305.4288391239,9310189.587847225
1788,700314.4508401356,9311177.062049683
1789,698867.379185088,9306365.390087448
1790,698878.9752303878,9306335.768103002
1791,697399.94574101,9304248.14280564
1792,697424.4967295771,9304240.140212616
1793,697450.166193039,9304232.36604226
1794,697478.9128108415,9304224.8025436
1795,697564.4082277869,9304204.481278172
1796,697584.4702932512,9304200.895723082
1797,697627.7964100662,9304194.841739442
1798,697678.1801162129,9304187.989408312
1799,697711.0488009673,9304185.244797688
1800,697770.2075735363,9304181.470164243
1801,701166.4380091706,9309997.751191843
1802,701123.522377722,9310026.690417634
1803,701099.5986757601,9310035.703444652
1804,701064.857317618,9310045.316342007
1805,701024.6122525224,9310046.542654492
1806,694981.9254796588,9308772.63256701
1807,695175.2300152808,9308613.10249079
1808,697159.2174871642,9310045.66842997
1809,697499.4043039308,9310008.62842617
1810,697583.0471720856,9310003.954343427
1811,697125.9155250194,9302676.473399293
1812,699868.917088701,9309018.422982208
1813,698626.252356437,9304515.273380851
1814,698626.9723654436,9304470.357051669
1815,695725.3766156423,9305774.038492171
1816,695763.8427884046,9305721.308907183
1817,695784.4587112224,9305684.985746833
1818,695819.7457050309,9305651.023990838
1819,695851.4533584095,9305612.362891925
1820,695885.813757088,9305576.037438909
1821,695911.1765353715,9305549.375337217
1822,697325.9595941667,9306865.594853636
1823,698889.9189811579,9305999.844145032
1824,697610.5466372302,9309983.444900049
1825,697582.2503577633,9309984.370274179
1826,700454.9032638558,9310027.29840658
1827,697323.5545141993,9310048.021252273
1828,697434.038772632,9310010.420273133
1829,697466.2312611805,9310013.994144863
1830,696846.434764076,9310112.530268926
1831,697404.0052248673,9310346.051517375
1832,695561.4794547259,9306196.605146369
1833,695630.2030390702,9306728.197787805
1834,695608.5749583866,9306828.869075313
1835,696271.2698088447,9306232.484445032
1836,700537.5395202787,9304123.672301706
1837,700447.404408736,9304127.24756453
1838,700402.5691479661,9304125.810375344
1839,701442.0362322495,9302822.24296289
1840,701433.554956257,9302776.572797034
1841,701420.8654512214,9302711.009389155
1842,696953.3878444376,9304950.569205273
1843,696942.0627801637,9305050.194880517
1844,697825.1342471287,9304124.556744667
1845,697787.2126264359,9304125.339022491
1846,697733.3559592664,9304126.253198633
1847,697078.7283144635,9304363.131511586
1848,697178.0188148187,9304331.659939494
1849,697233.5559784858,9304307.553888407
1850,697284.7292564139,9304287.222968083
1851,697328.4387814141,9304271.905402545
1852,697382.5110353478,9304253.090727126
1853,696345.0906679153,9304990.23326983
1854,696215.8211514493,9305142.852649292
1855,696142.6902374717,9305226.623029854
1856,696069.5590659627,9305310.382196682
1857,695999.9150074385,9305388.013418641
1858,695888.6351704581,9305530.058470324
1859,695573.9533380761,9306049.514247956
1860,697515.1470725377,9310412.055748127
1861,697532.7996170374,9310412.018103173
1862,697556.3088691887,9310406.032611622
1863,697589.513503654,9310393.584888214
1864,697617.3886605016,9310382.633512735
1865,697644.9581820942,9310372.94027764
1866,696293.8674351489,9304997.695324259
1867,696268.7677947076,9305030.030436523
1868,696209.4659336407,9305112.554108743
1869,699967.5880694547,9309811.557007503
1870,699962.8111236594,9309883.772125246
1871,701733.1165177878,9310520.510629928
1872,701682.858554705,9310552.747145306
1873,698489.0511266465,9304170.435415689
1874,695397.3334281079,9307953.961873913
1875,696584.7251974454,9304661.898283513
1876,696557.4798971891,9304694.495275486
1877,696532.8820106215,9304724.594823852
1878,696505.1623772754,9304757.657891585
1879,696400.6528972969,9304878.695927612
1880,697130.2157026229,9307782.497895755
1881,697131.8533948702,9307736.754921729
1882,697133.5066466323,9307705.389513237
1883,698490.6094214267,9309268.880731259
1884,699980.0282816733,9310244.076312963
1885,699979.3419966648,9304170.166135166
1886,699997.4801981647,9304170.247172065
1887,700094.4683552325,9304170.741076868
1888,700120.9177646509,9304170.903909106
1889,700144.1928249672,9304171.564353302
1890,700181.03804776,9304172.996236352
1891,700251.4289497645,9304175.351547118
1892,700282.5957085994,9304176.382758638
1893,700343.6330639068,9304178.040407537
1894,700453.0568924114,9304180.791083355
1895,697231.5672551977,9309715.877752157
1896,697235.7675843561,9309766.649703396
1897,697238.7171379863,9309797.750672678
1898,697242.34616181,9309839.953287102
1899,695338.7129749063,9306664.425690003
1900,696120.7856843488,9310153.982517343
1901,696942.5070369816,9310970.525998766
1902,696958.2227663964,9310850.707658079
1903,697661.6704771529,9310069.3273458
1904,697677.3755939075,9310145.63046893
1905,697735.0112324648,9310241.378244253
1906,697810.2736352719,9310278.30587888
1907,695917.879105608,9304564.04828102
1908,694514.0740901583,9309994.697743258
1909,694475.5407503925,9310128.292978272
1910,694128.6915379062,9310713.447293907
1911,698967.1255582562,9310699.178134434
1912,698967.4212970914,9310737.23388484
1913,696436.799895516,9303277.695045501
1914,696412.1384347572,9303295.385960458
1915,695569.6382347601,9307281.051407013
1916,695533.4206713615,9307429.099486073
1917,695385.5327238799,9307758.716440167
1918,697080.1669109382,9309140.389779348
1919,697089.7887381162,9309176.0247461
1920,697340.2598326916,9307215.068456532
1921,695101.3630334203,9308657.643877182
1922,694976.8409654704,9308814.167286336
1923,694900.6364697365,9308904.392201075
1924,697124.703746685,9308040.14138791
1925,700075.6040655547,9307044.837254513
1926,700091.4813569107,9306868.73147447
1927,699870.4828707946,9304516.428988026
1928,699983.135705048,9308937.221926149
1929,697471.2415649109,9310444.542978404
1930,697404.0098033855,9310363.758100428
1931,700044.7997439838,9311320.652791698
1932,700112.0436653029,9311212.821143823
1933,699792.4181316966,9311310.268600628
1934,701745.3741537302,9309907.780074237
1935,701720.8915402065,9304243.891605403
1936,701734.935299253,9304272.521126358
1937,700887.4995892689,9304105.867404781
1938,700849.371331448,9304107.846893623
1939,700802.0097594287,9304110.306355381
1940,701458.4733059027,9310781.130138412
1941,701425.6421000725,9310828.049066491
1942,701410.3105555677,9310849.740718693
1943,701353.886442424,9310933.050709303
1944,698262.3260969755,9310499.78011682
1945,698336.4005936469,9310564.692497559
1946,697261.1306252026,9310033.865901887
1947,693987.3367864365,9310925.917294225
1948,696016.921491088,9305393.762182882
1949,696082.707959122,9305324.02953529
1950,696213.2990348076,9305172.545344628
1951,698871.7128274287,9306196.251401054
1952,698871.3003345828,9306211.504292144
1953,698847.4549677084,9308329.671108402
1954,701342.2497308404,9304107.371110367
1955,701389.5804037629,9304091.246729964
1956,701424.9280862473,9304078.891263913
1957,701459.4939816145,9304064.492403615
1958,699589.8713209687,9309383.70781008
1959,699541.3847368626,9309448.275318518
1960,699526.0715553812,9309468.876931516
1961,700066.7515083437,9307088.49895457
1962,700325.9587942231,9311405.46970538
1963,700323.5519461213,9311336.187881032
1964,699355.2884458926,9304142.736238703
1965,699753.7756850102,9311053.21527685
1966,699802.802528494,9311036.076229898
1967,697680.2206273734,9304166.592872228
1968,697857.1046419297,9304160.059767356
1969,700143.4564779747,9311240.282586634
1970,700144.2819047557,9311296.146266287
1971,696821.351592239,9309141.276165172
1972,696861.4452314781,9309137.137035148
1973,697302.3933155546,9309292.781095158
1974,696206.0540919976,9302979.370682888
1975,701352.9440041047,9304054.511518793
1976,701188.3542578658,9304102.896737238
1977,701017.4699275069,9304120.147453498
1978,700928.2267850526,9304125.689041216
1979,700728.5738124542,9304137.763257973
1980,700528.7300846243,9304145.855856588
1981,700407.6357717188,9304144.439806899
1982,699674.5259815747,9304099.153610025
1983,699693.1591062774,9304271.379782466
1984,699708.2034694186,9304304.883448627
1985,699786.3106463272,9304397.793025147
1986,696111.4193993,9305750.481300285
1987,696769.1119547916,9304638.820284821
1988,696850.3715358197,9309171.238302946
1989,698775.0870122891,9307737.389880382
1990,698789.3409539047,9307886.106466744
1991,699451.089825981,9304123.316510212
1992,695045.5939144277,9308793.99649885
1993,694910.513535876,9308631.66300351
1994,696772.2900477281,9311464.018476851
1995,696771.7762535021,9311439.622568626
1996,700614.3158324754,9304119.64002766
1997,701667.3789543281,9303966.251762196
1998,701702.3476891106,9303949.982177693
1999,701803.1087036354,9303902.559174351
2000,700041.0051747486,9305729.827013439
2001,696192.4158535623,9305139.647246258
2002,696171.4461154259,9305169.380324945
2003,699783.7484268693,9304357.654560704
2004,699771.7260348682,9304314.79487181
2005,699717.060623303,9304126.62315934
2006,697158.1726180796,9307587.287678393
2007,697150.9971633485,9307608.919010848
2008,700143.0701794849,9311213.831887197
2009,698557.3487996713,9303528.345349345
2010,696939.7619417455,9305242.43147824
2011,696941.5019928985,9305259.46856837
2012,699998.2326091316,9308908.525026683
2013,699853.5365581337,9309053.18712235
2014,697340.7845686653,9307081.282757444
2015,697341.273691206,9307055.876914866
2016,694841.1889987839,9310216.511251466
2017,700057.9740207429,9305794.955341615
2018,700062.4401466683,9307292.258748597
2019,700037.143404998,9308289.813159408
2020,700183.9094909076,9308692.838703524
2021,699704.3146247363,9304322.802796056
2022,700025.2523888472,9304120.934625123
2023,699998.7437839813,9305627.967681099
2024,698867.1873840159,9306509.580222657
2025,698871.2023512605,9306460.488562344
2026,694929.6346924648,9310208.584614316
2027,697139.8120056906,9310060.764170041
2028,698759.5285067733,9305482.991128426
2029,695282.7772456598,9310190.559523175
2030,697681.2055779046,9304127.76977607
2031,696692.3857887599,9304628.154209811
2032,698019.5530931707,9304122.939992594
2033,697978.8748183079,9304123.400046198
2034,697885.7523459626,9304123.608278763
2035,697866.2985351546,9304123.840761684
2036,698877.8290259603,9305891.925286708
2037,698987.4740166464,9309274.075634493
2038,699013.2059615559,9309274.164676677
2039,699121.4673575426,9309274.259182889
2040,699141.7531610603,9309274.053425185
2041,699904.9899822867,9304677.053929688
2042,699921.5527318673,9304804.0525188
2043,697030.5471539531,9305472.120393569
2044,696088.8094517698,9305354.588835992
2045,696974.9911233035,9305465.02099483
2046,697321.6326818535,9306669.284761
2047,696995.5874053481,9305520.769301789
2048,697055.5261097199,9305633.68416972
2049,700093.6251611982,9306254.92314463
2050,697185.5342961684,9309418.221515866
2051,697179.4091131036,9309389.505451957
2052,697108.7642042051,9309202.382149015
2053,697070.7523671105,9309043.37278491
2054,697075.9201281348,9308879.715981878
2055,701457.6195845625,9302955.96437173
2056,701448.540129326,9302935.485359447
2057,697253.2301218396,9309789.019693611
2058,697251.6494500088,9309766.706556467
2059,697249.5210552418,9309742.79161572
2060,697154.2118626233,9306017.419202646
2061,697181.0654464535,9306120.01733733
2062,697206.769131394,9306222.90694632
2063,697528.0893281852,9307398.743037019
2064,697499.1572435114,9307393.75670538
2065,697461.7685304921,9307377.747677578
2066,697418.7528605713,9307355.387355858
2067,694736.2221746296,9310218.51521407
2068,694689.1382717827,9310220.76818534
2069,700994.3078893484,9311464.766989341
2070,700777.786269271,9304111.566159291
2071,700583.6841808944,9304132.503924698
2072,700434.8433528523,9304136.647793692
2073,697549.3925273424,9304143.327959772
2074,697527.4339964546,9304148.938390607
2075,697490.155978671,9304159.942999946
2076,697454.0440006715,9304172.143580532
2077,697439.2641468686,9304176.772787426
2078,697392.796488396,9304191.298051521
2079,697359.3064949656,9304201.670283612
2080,697312.0697698509,9304216.21468679
2081,697292.093474543,9304222.23298897
2082,697232.3945878046,9304239.590300135
2083,701407.4748212036,9302685.518681355
2084,700037.0796641798,9309362.996103134
2085,699892.551015772,9309185.944714075
2086,696951.5578923607,9305095.761753062
2087,696961.4265334373,9304919.359001135
2088,696956.1759323652,9304817.052439816
2089,696934.844892674,9304772.996799482
2090,699947.3180473059,9305452.016733298
2091,701432.0432139639,9302809.514648862
2092,701440.533246468,9302883.05589579
2093,701030.8210193899,9311410.116037844
2094,701012.6256599836,9311437.535317682
2095,697145.1373550872,9307577.975395631
2096,697134.5141988061,9307613.09652052
2097,700008.521444067,9310019.673677443
2098,699978.8134410325,9310018.901843362
2099,697435.449842928,9307377.295216504
2100,697478.2077038598,9307395.431592746
2101,696946.6975836891,9304834.946128119
2102,696948.7955451718,9304849.83641609
2103,696950.1419356004,9304878.011972215
2104,701488.0944686427,9303136.174153468
2105,701474.0528286834,9303025.645623513
2106,700081.1079291385,9306081.558540406
2107,700083.335749577,9306111.401457865
2108,700087.0602907196,9306161.268646387
2109,700088.9863645432,9306187.05363122
2110,697316.6708026731,9306993.639012737
2111,698869.5617297052,9306253.128314663
2112,701265.8800460462,9304113.830612196
2113,701318.3419089179,9304096.64879762
2114,701380.1561053444,9304070.265643436
2115,696282.7503513647,9304493.411935177
2116,697108.558008807,9308288.597086648
2117,697106.0823493617,9308456.159982597
2118,701241.4277891943,9311100.465349445
2119,701179.6353227631,9311190.230389629
2120,697119.339898122,9308537.569780262
2121,697121.884991293,9308446.008929912
2122,697121.9963292279,9308416.810934078
2123,697123.1034056471,9308299.35312239
2124,699263.294770724,9304166.691946736
2125,698696.7389257839,9305138.605209382
2126,698685.8397276797,9304989.069835618
2127,699519.3313946929,9303109.345790502
2128,699523.8825020945,9303228.654857462
2129,699538.0024435718,9303346.96865334
2130,699543.5618299065,9303373.780656926
2131,699566.229528355,9303451.784927042
2132,699607.1791535015,9303582.730408873
2133,696102.7402316248,9305337.686743643
2134,696153.813303313,9305279.273589352
2135,696182.9511506244,9305246.570988128
2136,697673.7433480934,9310362.723100629
2137,697734.5889669404,9310342.08957811
2138,697555.3844742397,9310532.457184555
2139,697593.9673562362,9310564.921758858
2140,697652.3427381429,9310608.929786934
2141,697690.6383358917,9310635.619910559
2142,697108.1173221866,9308031.25032011
2143,693369.7422244161,9310335.553228164
2144,693440.8575862122,9310333.570050742
2145,701556.0732974348,9310737.454853622
2146,701610.1042480563,9310679.192499131
2147,701633.162857896,9310658.043650879
2148,701651.1327693285,9310644.023915766
2149,701758.150352352,9310571.310916707
2150,701770.6904593823,9310561.80024103
2151,695304.6859710773,9310172.658089867
2152,700522.9993955322,9311418.242611693
2153,696043.9350944551,9304498.645711254
2154,696569.2083968276,9304485.515782202
2155,697255.206812385,9309820.433628626
2156,699468.7842333718,9309568.434589699
2157,696018.431006249,9305172.774078192
2158,696020.9187605617,9305188.470368715
2159,696066.6297158712,9304497.949447144
2160,701479.6999552944,9310751.86970931
2161,695428.0859513188,9310169.092735888
2162,697145.2473308994,9309331.513398744
2163,697166.0691478886,9309381.819870677
2164,699910.9077855694,9311374.653055705
2165,699846.6579644461,9311380.434733871
2166,699812.511408648,9311327.973042594
2167,698402.8098496984,9309818.893086672
2168,698385.9863847855,9309774.945108714
2169,698425.9374627047,9309852.28280884
2170,698363.7289497299,9309764.945410807
2171,698380.5049383562,9309793.555233981
2172,695379.699969388,9306968.969046235
2173,696316.5769238998,9308472.156433562
2174,696719.5370718945,9304597.227457069
2175,699983.4633902807,9304091.53826261
2176,700039.2651196605,9304092.90463903
2177,698845.0536096351,9306893.873733332
2178,698881.2960960481,9306292.892325008
2179,697089.8597308919,9309880.842462834
2180,698874.1180875163,9306113.460480034
2181,698873.2252975693,9309945.297722122
2182,695358.7889812773,9307967.622849613
2183,698992.2413848698,9310492.429126594
2184,698991.1493858907,9310435.098855436
2185,698990.0823827261,9310385.101145001
2186,698989.0668063706,9310337.204620544
2187,701334.3133891423,9311067.982945535
2188,701364.1621754137,9311021.096538348
2189,694268.0807439175,9307540.685309844
2190,701285.4336126215,9304053.165062005
2191,701238.3811086515,9304066.534462571
2192,701147.0448412559,9304084.349181663
2193,698849.5475314949,9306771.348876825
2194,694976.4806194181,9310204.656712446
2195,698943.7228104561,9309597.624696845
2196,698964.9204664864,9309666.731375765
2197,698964.6415351187,9309773.061244845
2198,698965.0979728233,9309804.646474782
2199,694665.869415581,9310232.42521493
2200,698986.9170772862,9309668.37054455
2201,698971.3051121031,9309620.977302678
2202,698952.4651362975,9309574.656825287
2203,698948.3619602621,9309543.072986614
2204,699920.7631532535,9311448.536585925
2205,699951.3173475575,9311465.126877971
2206,700039.4833774627,9307882.65826977
2207,700041.8858247292,9307837.89072073
2208,699499.5162904211,9311429.100931374
2209,699459.5584720509,9311399.032977916
2210,699419.600698187,9311368.9650087
2211,699384.4143656485,9311342.486240167
2212,699349.1398283418,9311316.096239036
2213,699313.7872105956,9311289.518475262
2214,697158.241267887,9307543.92232472
2215,695239.9445466344,9308011.419985415
2216,700777.3605661379,9310044.128149072
2217,701668.272457814,9310562.707267009
2218,701617.5887808264,9310603.085294088
2219,701519.5519362417,9310699.667484747
2220,701502.8651160109,9310719.887359794
2221,698681.8886057377,9305087.3055086
2222,698051.0968526048,9309725.983286513
2223,697239.3495803664,9307261.61324757
2224,697185.0795165253,9307226.340101678
2225,698874.1935468373,9305848.367638292
2226,699535.4420044923,9303152.041985255
2227,699550.8302165446,9303267.481367221
2228,699576.1634757866,9303396.307528226
2229,696484.2378555087,9304489.102483844
2230,696430.8602373909,9304489.657597197
2231,698965.6023627799,9304170.284918377
2232,699682.0809996473,9303854.737732874
2233,699644.1641042584,9303658.357121924
2234,699619.371436778,9303525.879303645
2235,699593.8046251468,9303393.536895104
2236,699583.6408965538,9303340.893910754
2237,699567.5317920445,9303261.82735497
2238,699560.6299671306,9303230.828305997
2239,699534.5853103746,9303113.893967578
2240,699522.36615906,9302914.825587012
2241,699537.6783066227,9302715.41868473
2242,699541.2472663656,9302515.510428458
2243,699534.4181955422,9302374.41023441
2244,701459.1588248827,9303006.984148752
2245,700030.3197377074,9311339.083847443
2246,699975.6220272186,9311342.157721065
2247,699936.4493776528,9311355.646558618
2248,696806.4278678375,9304440.119719252
2249,698260.0587703451,9309130.290817395
2250,698262.7811458175,9309094.481093507
2251,698421.9984719631,9304132.912978204
2252,696769.1456751757,9304482.812039178
2253,698258.0270663211,9309164.173789624
2254,698152.8812743241,9304136.119857706
2255,698012.3318021831,9304137.331368215
2256,700097.178119994,9306077.084657405
2257,700060.9328712428,9305741.625463534
2258,696926.0022539092,9304353.009173898
2259,696864.3426070805,9304389.78565618
2260,696830.0310785068,9304414.056836236
2261,698987.602012096,9310254.957892347
2262,698987.648783388,9310181.726378053
2263,698967.8602002934,9309996.237011528
2264,698964.9776384917,9310027.203224733
2265,698965.4161403195,9310056.786690066
2266,698968.7465576723,9310106.798796197
2267,698969.0957314576,9310137.776100758
2268,698969.4448630463,9310168.742345426
2269,698969.0253701874,9310204.74342017
2270,698968.7794027608,9310239.704281343
2271,696784.0813250048,9304455.642839972
2272,700354.0009859711,9311491.52993973
