edge_idx,requested_lat,requested_lon,jarak_ke_geometri_tile_terdekat_m,tercakup_tomtom
4577,-6.3015291000000015,106.84017979999999,327.7058001169846,False
4578,-6.302255899999997,106.84008785,292.65189796750496,False
4579,-6.2379076500000465,106.8264574400015,129.5933491969493,False
4580,-6.237392607899972,106.82683377105019,194.13156598425627,False
4581,-6.303832950000004,106.8470221,971.9072412724731,False
4582,-6.303896330000313,106.84763606000001,903.4212986740762,False
4583,-6.285337575001775,106.84377710000052,104.05630628023185,False
4584,-6.285200100001774,106.84322812500046,54.05945900450519,False
4585,-6.286973050000011,106.8257371,321.09043614267785,False
4586,-6.28737900000001,106.82555769999999,278.3657457515156,False
4587,-6.270746950000016,106.83788545,21.374084595072013,True
4588,-6.270746950000016,106.83788545,21.374084595072013,True
4589,-6.271080550000006,106.83788665,58.370633193482185,False
4590,-6.271080550000006,106.83788665,58.370633193482185,False
4591,-6.275652249999892,106.83028242500018,52.04536109879397,False
4592,-6.2760490750017315,106.83026710000132,28.733656597897006,True
4593,-6.295896200000012,106.82635965,192.99675645059173,False
4594,-6.295478700000006,106.8255905,251.28760897520272,False
4595,-6.295324300000008,106.82529765000001,278.18326136168974,False
4596,-6.295120666667162,106.8249912333349,312.69497744280534,False
4597,-6.295013116667153,106.8247747833349,329.75714365256215,False
4598,-6.294910449999993,106.82446139999999,355.59855181313594,False
4599,-6.294736799999999,106.82404439999999,325.8534308076062,False
4600,-6.294605899999999,106.82370255000001,289.5306675769177,False
4601,-6.2945085500000015,106.82343985,261.47637893365754,False
4602,-6.294406249999997,106.82316435,232.4101644485731,False
4603,-6.294298999999996,106.82287604999999,202.42795796596738,False
4604,-6.304058950000003,106.84619515,975.34789625843,False
4605,-6.3038471000000005,106.844439,779.0898037252944,False
4606,-6.303613824999918,106.84271852500069,586.4146643509101,False
4607,-6.303327035000635,106.84099430499933,392.4006875314651,False
4608,-6.302988960000721,106.83953192999863,226.50489474477735,False
4609,-6.302616350000004,106.838364,97.18709387945091,False
4610,-6.3019938,106.83699845000001,17.751032578747527,True
4611,-6.301172949999997,106.83556920000001,66.20395502464518,False
4612,-6.300362249999995,106.83431505,218.85565369283512,False
4613,-6.243469775000497,106.850498549999,195.5172206956685,False
4614,-6.24350412500049,106.84988639999901,187.47433784830218,False
4615,-6.2435498400007035,106.84937142000022,171.73116627347878,False
4616,-6.243338100001216,106.85070857499713,211.93191424177414,False
4617,-6.243510565001198,106.84969711999923,181.72042160242634,False
4618,-6.254223099999997,106.8312431,223.92782765706283,False
4619,-6.254223099999997,106.8312431,223.92782765706283,False
4620,-6.25422309999999,106.83105415,223.47055914743137,False
