segmentId,edge_idx
1336437899627233283,1360
1336437899627233284,1361
1336437899627233285,1362
1336437899628707840,1363
1336437899628838912,1364
1336437899632377856,1365
1336437899634049024,1366
1336437899634114560,1367
1336437899635654658,1368
1336437899635654660,1369
1336437899643125762,1370
1336437899643125763,1371
1336437899643551746,1372
1336437899643551748,1373
1336437899646173184,1374
1336437899646828544,1375
1336437899654365184,1376
1336437899655282688,1377
1336437899655282689,1378
1336437899655905280,1379
1336437899656069120,1380
1336437899656560640,1381
1336437899663540226,1382
1336437899663540228,1383
1336437899663540230,1384
1336437899663540232,1385
1336437899664031744,1386
1336437899665145856,1387
1336437899665309696,1388
1336437899665375232,1389
1336437899665408000,1390
1336437899667931136,1391
1336437899667931137,1392
1336437899668357120,1393
1336437899669536768,1394
1336437899671142400,1395
1336437899671240704,1396
1336437899671666688,1397
1336437899677761536,1398
1336437899679662080,1399
1336437899679694848,1400
1336437899684347904,1401
1336437899684347905,1402
1336437899693555712,1403
1336437899696013312,1404
1336437899699650560,1405
1336437899700895744,1406
1336437899703746560,1407
1336437899707613186,1408
1336437899707613188,1409
1336437899707908096,1410
1336437899712200704,1411
1336437899714068480,1412
1336437899716034562,1413
1336437899716034564,1414
1336437899716296704,1415
1336437899719802882,1416
1336437899719802884,1417
1336437899720163328,1418
1336437899722850304,1419
1336437899722883072,1420
1336437899723014144,1421
1336437899726389248,1422
1336437899729928192,1423
1336437899729960960,1424
1336437899733893120,1425
1336437899735728128,1426
1336437899737137152,1427
1336437899737169920,1428
1336437899743887360,1429
1336437899744051200,1430
1336437899746443264,1431
1336437899746934784,1432
1336437899746967552,1433
1336437899746967553,1434
1336437899747885056,1435
1336437899750146050,1436
1336437899750146052,1437
1336437899750146054,1438
1336437899750146056,1439
1336437899751686144,1440
1336437899755552768,1441
1336437899756339200,1442
1336437899757256704,1443
1336437899757256705,1444
1336437899758731264,1445
1336437899766595584,1446
1336437899772526592,1447
1336437899774197760,1448
1336437899776819200,1449
1336437899777146880,1450
1336437899777277952,1451
1336437899780915200,1452
1336437899786649600,1453
1336437899789008896,1454
1336437899789271040,1455
1336437899790450688,1456
1336437899790974976,1457
1336437899791007744,1458
1336437899791499264,1459
1336437899791532032,1460
1336437899791630338,1461
1336437899791630340,1462
1336437899792613376,1463
1336437899792646144,1464
1336437899795562498,1465
1336437899795562500,1466
1336437899796217856,1467
1336437899796643840,1468
1336437899796676608,1469
1336437899797168128,1470
1336437899797168129,1471
1336437899797200896,1472
1336437899797200897,1473
1336437899797528576,1474
1336437899797561344,1475
1336437899797594112,1476
1336437899800018944,1477
1336437899800051712,1478
1336437899801722880,1479
1336437899801722881,1480
1336437899801755648,1481
1336437899801755649,1482
1336437899801985030,1483
1336437899802017792,1484
1336437899804934144,1485
1336437899804966914,1486
1336437899804966916,1487
1336437899810111488,1488
1336437899810799618,1489
1336437899810799620,1490
1336437899810799622,1491
1336437899810799624,1492
1336437899810799626,1493
1336437899810799628,1494
1336437899810799630,1495
1336437899813126144,1496
1336437899814174720,1497
1336437899814273024,1498
1336437899814305794,1499
1336437899814305796,1500
1336437899815256064,1501
1336437899815288832,1502
1336437899815354368,1503
1336437899815387138,1504
1336437899815387140,1505
1336437899815747584,1506
1336437899817877504,1507
1336437899817943040,1508
1336437899817975808,1509
1336437899818008576,1510
1336437899818041344,1511
1336437899818041345,1512
1336437899818074112,1513
1336437899818074113,1514
1336437899818106880,1515
1336437899818106881,1516
1336437899819646976,1517
1336437899819679744,1518
1336437899819745284,1519
1336437899820728320,1520
1336437899821056000,1521
1336437899821842432,1522
1336437899821875200,1523
1336437899821907968,1524
1336437899821940736,1525
1336437899823808522,1526
1336437899823808524,1527
1336437899823972354,1528
1336437899823972356,1529
1336437899826790400,1530
1336437899828297730,1531
1336437899828297732,1532
1336437899828297734,1533
1336437899828297736,1534
1336437899828297738,1535
1336437899828297740,1536
1336437899828723712,1537
1336437899829805058,1538
1336437899829805060,1539
1336437899830460416,1540
1336437899830493184,1541
1336437899830525952,1542
1336437899830558720,1543
1336437899831017472,1544
1336437899833147392,1545
1336437899833147393,1546
1336437899835277316,1547
1336437899835277318,1548
1336437899835834368,1549
1336437899835867136,1550
1336437899837243392,1551
1336437899837407232,1552
1336437899837472770,1553
1336437899837472772,1554
1336437899838062592,1555
1336437899838062593,1556
1336437899838816258,1557
1336437899838816260,1558
1336437899838816262,1559
1336437899838881792,1560
1336437899840552962,1561
1336437899840552964,1562
1336437899840749570,1563
1336437899840749572,1564
1336437899840749574,1565
1336437899841667072,1566
1336437899841667073,1567
1336437899841699840,1568
1336437899841699841,1569
1336437899843239936,1570
1336437899843239937,1571
1336437899843272704,1572
1336437899843272705,1573
1336437899843698688,1574
1336437899843731456,1575
1336437899844124672,1576
1336437899845566464,1577
1336437899845566465,1578
1336437899846811648,1579
1336437899846844416,1580
1336437899846877184,1581
1336437899846909952,1582
1336437899847598080,1583
1336437899849498624,1584
1336437899849531392,1585
1336437899854741504,1586
1336437899854774274,1587
1336437899854774276,1588
1336437899855069184,1589
1336437899855101952,1590
1336437899855953922,1591
1336437899855953924,1592
1336437899855953926,1593
1336437899855986688,1594
1336437899856019456,1595
1336437899856773122,1596
1336437899856773124,1597
1336437899859492866,1598
1336437899859492867,1599
1336437899860574208,1600
1336437899861557248,1601
1336437899861622784,1602
1336437899861655552,1603
1336437899861983232,1604
1336437899863392256,1605
1336437899863490560,1606
1336437899863523328,1607
1336437899863556096,1608
1336437899867619328,1609
1336437899868536832,1610
1336437899868569600,1611
1336437899868602370,1612
1336437899868602372,1613
1336437899868602374,1614
1336437899868602376,1615
1336437899871584258,1616
1336437899871584260,1617
1336437899871715328,1618
1336437899871977472,1619
1336437899873157122,1620
1336437899873157124,1621
1336437899873157126,1622
1336437899873157128,1623
1336437899873157130,1624
1336437899873157132,1625
1336437899873157134,1626
1336437899873157136,1627
1336437899873157138,1628
1336437899873157140,1629
1336437899873157142,1630
1336437899873157144,1631
1336437899873157146,1632
1336437899874041856,1633
1336437899874074624,1634
1336437899874435072,1635
1336437899874467840,1636
1336437899874566144,1637
1336437899874598912,1638
1336437899876335618,1639
1336437899876335620,1640
1336437899876335622,1641
1336437899877285888,1642
1336437899878400022,1643
1336437899879874562,1644
1336437899879874564,1645
1336437899879874566,1646
1336437899879874568,1647
1336437899880005632,1648
1336437899882233858,1649
1336437899882233860,1650
1336437899883347968,1651
1336437899883380736,1652
1336437899884691458,1653
1336437899884691460,1654
1336437899884691466,1655
1336437899884691468,1656
1336437899884691470,1657
1336437899884691472,1658
1336437899885412352,1659
1336437899885412353,1660
1336437899885445120,1661
1336437899885445121,1662
1336437899885477888,1663
1336437899885477889,1664
1336437899886166018,1665
1336437899886166020,1666
1336437899886166022,1667
1336437899888132096,1668
1336437899888132097,1669
1336437899888164864,1670
1336437899888164865,1671
1336437899888197632,1672
1336437899888197633,1673
1336437899889508354,1674
1336437899889508356,1675
1336437899889508358,1676
1336437899889541120,1677
1336437899889573888,1678
1336437899889803264,1679
1336437899890655232,1680
1336437899890884610,1681
1336437899890884612,1682
1336437899891965954,1683
1336437899891965956,1684
1336437899891965958,1685
1336437899891965960,1686
1336437899891965962,1687
1336437899891965964,1688
1336437899892424704,1689
1336437899892490240,1690
1336437899892523010,1691
1336437899892523012,1692
1336437899892555776,1693
1336437899892588544,1694
1336437899893211138,1695
1336437899893211140,1696
1336437899893276674,1697
1336437899893276676,1698
1336437899893637120,1699
1336437899896979462,1700
1336437899897602048,1701
1336437899898355712,1702
1336437899898388480,1703
1336437899901304832,1704
1336437899901337600,1705
1336437899902156802,1706
1336437899902156804,1707
1336437899902156806,1708
1336437899902615552,1709
1336437899903401984,1710
1336437899903401985,1711
1336437899903467520,1712
1336437899903467521,1713
1336437899903500288,1714
1336437899903500289,1715
1336437899903631362,1716
1336437899903631364,1717
1336437899903631366,1718
1336437899903631368,1719
1336437899903631370,1720
1336437899903696898,1721
1336437899903696900,1722
1336437899903696902,1723
1336437899905040384,1724
1336437899905105920,1725
1336437899905925122,1726
1336437899905925124,1727
1336437899905925126,1728
1336437899905925128,1729
1336437899906154496,1730
1336437899906187264,1731
1336437899906383874,1732
1336437899906383882,1733
1336437899906383890,1734
1336437899906482176,1735
1336437899906514944,1736
1336437899907661824,1737
1336437899907694592,1738
1336437899907727360,1739
1336437899907760128,1740
1336437899910053888,1741
1336437899910348802,1742
1336437899910348804,1743
1336437899910381568,1744
1336437899910414336,1745
1336437899910447104,1746
1336437899910479872,1747
1336437899910676482,1748
1336437899910676484,1749
1336437899910676486,1750
1336437899910709250,1751
1336437899910709252,1752
1336437899910709254,1753
1336437899910709256,1754
1336437899910709258,1755
1336437899910709262,1756
1336437899910873088,1757
1336437899911004160,1758
1336437899912380422,1759
1336437899912380424,1760
1336437899912413188,1761
1336437899915231232,1762
1336437899915231233,1763
1336437899916476416,1764
1336437899916509184,1765
1336437899917099008,1766
1336437899917131776,1767
1336437899917164544,1768
1336437899917197312,1769
1336437899917721600,1770
1336437899918573570,1771
1336437899918573572,1772
1336437899918573574,1773
1336437899919949824,1774
1336437899920343040,1775
1336437899920441346,1776
1336437899920441348,1777
1336437899920441350,1778
1336437899921522688,1779
1336437899921555456,1780
1336437899921588224,1781
1336437899921653762,1782
1336437899921653764,1783
1336437899923292160,1784
1336437899923947522,1785
1336437899923947524,1786
1336437899924439042,1787
1336437899924439044,1788
1336437899924471810,1789
1336437899924471812,1790
1336437899925356544,1791
1336437899925389312,1792
1336437899925487616,1793
1336437899928502272,1794
1336437899929387010,1795
1336437899929387012,1796
1336437899929387014,1797
1336437899930533888,1798
1336437899930566656,1799
1336437899930599424,1800
1336437899930664960,1801
1336437899931320322,1802
1336437899931320324,1803
1336437899931320326,1804
1336437899932401664,1805
1336437899935318016,1806
1336437899935383554,1807
1336437899935383556,1808
1336437899935449088,1809
1336437899935678464,1810
1336437899935711232,1811
1336437899938070528,1812
1336437899939217408,1813
1336437899939250176,1814
1336437899939282944,1815
1336437899939414018,1816
1336437899939414020,1817
1336437899939414022,1818
1336437899940298752,1819
1336437899940331520,1820
1336437899941707776,1821
1336437899941838848,1822
1336437899941838849,1823
1336437899941871616,1824
1336437899941871617,1825
1336437899945050112,1826
1336437899945345026,1827
1336437899945345028,1828
1336437899945410562,1829
1336437899945410564,1830
1336437899945410566,1831
1336437899946983428,1832
1336437899947081728,1833
1336437899947081729,1834
1336437899947114496,1835
1336437899947114497,1836
1336437899949146112,1837
1336437899949211650,1838
1336437899949211652,1839
1336437899949211654,1840
1336437899949211656,1841
1336437899949211658,1842
1336437899949211660,1843
1336437899949211662,1844
1336437899949211664,1845
1336437899950620672,1846
1336437899950686208,1847
1336437899950718978,1848
1336437899950718980,1849
1336437899950718982,1850
1336437899950718984,1851
1336437899952357376,1852
1336437899952357377,1853
1336437899952422912,1854
1336437899952422913,1855
1336437899952455682,1856
1336437899952455683,1857
1336437899952455684,1858
1336437899952455685,1859
1336437899952685056,1860
1336437899954290688,1861
1336437899954323456,1862
1336437899954356224,1863
1336437899954388992,1864
1336437899954421760,1865
1336437899954454528,1866
1336437899955109888,1867
1336437899955142656,1868
1336437899955404802,1869
1336437899955404804,1870
1336437899955404806,1871
1336437899955404808,1872
1336437899955404810,1873
1336437899955404812,1874
1336437899955404814,1875
1336437899955404816,1876
1336437899955929088,1877
1336437899955994624,1878
1336437899956027392,1879
1336437899957829632,1880
1336437899958681600,1881
1336437899962318848,1882
1336437899962384384,1883
1336437899962417152,1884
1336437899964973060,1885
1336437899964973062,1886
1336437899965038594,1887
1336437899965038596,1888
1336437899965038598,1889
1336437899966447616,1890
1336437899966447617,1891
1336437899967627264,1892
1336437899967660032,1893
1336437899967823872,1894
1336437899968249858,1895
1336437899968249860,1896
1336437899968249862,1897
1336437899968249864,1898
1336437899969986560,1899
1336437899970019328,1900
1336437899970838528,1901
1336437899971133444,1902
1336437899971133446,1903
1336437899972837378,1904
1336437899972837380,1905
1336437899972837384,1906
1336437899972837386,1907
1336437899972935682,1908
1336437899972935690,1909
1336437899972935692,1910
1336437899973197824,1911
1336437899973230592,1912
1336437899973296128,1913
1336437899975491586,1914
1336437899975491588,1915
1336437899975491590,1916
1336437899976146944,1917
1336437899976212480,1918
1336437899977818112,1919
1336437899978014724,1920
1336437899978047490,1921
1336437899978047492,1922
1336437899980079104,1923
1336437899980308482,1924
1336437899980308484,1925
1336437899980341248,1926
1336437899980374016,1927
1336437899980406784,1928
1336437899980439552,1929
1336437899982995456,1930
1336437899984076800,1931
1336437899984109568,1932
1336437899985092610,1933
1336437899985092612,1934
1336437899985092614,1935
1336437899985092616,1936
1336437899985092618,1937
1336437899986436098,1938
1336437899986436100,1939
1336437899986468864,1940
1336437899986501634,1941
1336437899986501636,1942
1336437899986599936,1943
1336437899986665472,1944
1336437899986698240,1945
1336437899987222528,1946
1336437899987255296,1947
1336437899987386370,1948
1336437899987386372,1949
1336437899987386374,1950
1336437899987386376,1951
1336437899987386378,1952
1336437899987386380,1953
1336437899987386382,1954
1336437899987386384,1955
1336437899987845120,1956
1336437899987910656,1957
1336437899987943424,1958
1336437899988598784,1959
1336437899988664320,1960
1336437899989876736,1961
1336437899989909504,1962
1336437899989942272,1963
1336437899992301568,1964
1336437899992334336,1965
1336437899992367104,1966
1336437899992399872,1967
1336437899992432642,1968
1336437899992432644,1969
1336437899992432646,1970
1336437899992629248,1971
1336437899992694784,1972
1336437899992694785,1973
1336437899992760320,1974
1336437899992760321,1975
1336437899993841664,1976
1336437899993841665,1977
1336437899993874432,1978
1336437899993874433,1979
1336437899994038272,1980
1336437899994267650,1981
1336437899994267652,1982
1336437899994267654,1983
1336437899994267656,1984
1336437899994333184,1985
1336437899994365952,1986
1336437899996463106,1987
1336437899996463108,1988
1336437899996790784,1989
1336437899996823552,1990
1336437899996954626,1991
1336437899996954628,1992
1336437899996954630,1993
1336437899996987392,1994
1336437899998101504,1995
1336437899998134272,1996
1336437899998461952,1997
1336437899998494720,1998
1336437899998625792,1999
1336437899999444992,2000
1336437900001443840,2001
1336437900002492416,2002
1336437900003704832,2003
1336437900005801986,2004
1336437900005801988,2005
1336437900005801990,2006
1336437900006096896,2007
1336437900008947712,2008
1336437900008947713,2009
1336437900009439232,2010
1336437900009472000,2011
1336437900012945408,2012
1336437900016123904,2013
1336437900016156672,2014
1336437900016189440,2015
1336437900016910336,2016
1336437900016943104,2017
1336437900018024448,2018
1336437900018024449,2019
1336437900018057216,2020
1336437900018057217,2021
1336437900018352128,2022
1336437900019433474,2023
1336437900019433476,2024
1336437900020252674,2025
1336437900020252675,2026
1336437900020285440,2027
1336437900020285441,2028
1336437900022054912,2029
1336437900022841344,2030
1336437900022841345,2031
1336437900023988224,2032
1336437900024053762,2033
1336437900024053764,2034
1336437900024086530,2035
1336437900024086532,2036
1336437900024086534,2037
1336437900024086536,2038
1336437900024086538,2039
1336437900024184834,2040
1336437900024184836,2041
1336437900024446976,2042
1336437900024676352,2043
1336437900024676353,2044
1336437900024741888,2045
1336437900024741889,2046
1336437900024774656,2047
1336437900024807424,2048
1336437900024840194,2049
1336437900024840196,2050
1336437900024840198,2051
1336437900025266178,2052
1336437900025266180,2053
1336437900025266182,2054
1336437900025266184,2055
1336437900025266186,2056
1336437900025266188,2057
1336437900025266190,2058
1336437900025266192,2059
1336437900025266194,2060
1336437900025954304,2061
1336437900025987072,2062
1336437900026019840,2063
1336437900026052608,2064
1336437900026085376,2065
1336437900026118144,2066
1336437900026150912,2067
1336437900026216448,2068
1336437900026249218,2069
1336437900026249220,2070
1336437900026281986,2071
1336437900026281988,2072
1336437900027723776,2073
1336437900031066114,2074
1336437900031066115,2075
1336437900031066116,2076
1336437900031066117,2077
1336437900032278528,2078
1336437900033327104,2079
1336437900033359872,2080
1336437900036276224,2081
1336437900036308992,2082
1336437900036571136,2083
1336437900038471680,2084
1336437900038471681,2085
1336437900038504448,2086
1336437900038504449,2087
1336437900038569984,2088
1336437900039028736,2089
1336437900039061504,2090
1336437900039094272,2091
1336437900041027584,2092
1336437900042436608,2093
1336437900042469376,2094
1336437900042534912,2095
1336437900042567680,2096
1336437900042600448,2097
1336437900042665984,2098
1336437900042731520,2099
1336437900043681792,2100
1336437900043681793,2101
1336437900043714562,2102
1336437900043714563,2103
1336437900043714564,2104
1336437900043714565,2105
1336437900043714566,2106
1336437900043714567,2107
1336437900044992514,2108
1336437900044992516,2109
1336437900046499840,2110
1336437900046499841,2111
1336437900046729218,2112
1336437900046729220,2113
1336437900046729222,2114
1336437900047253504,2115
1336437900048039938,2116
1336437900048039940,2117
1336437900048072704,2118
1336437900049973254,2119
1336437900051152896,2120
1336437900053282816,2121
1336437900053315584,2122
1336437900053774336,2123
1336437900058165250,2124
1336437900058165252,2125
1336437900058198016,2126
1336437900058230784,2127
1336437900061900800,2128
1336437900061933568,2129
1336437900063670272,2130
1336437900064980992,2131
1336437900065013760,2132
1336437900065439746,2133
1336437900065439748,2134
1336437900065439750,2135
1336437900065439752,2136
1336437900065439754,2137
1336437900065439756,2138
1336437900065439758,2139
1336437900065439760,2140
1336437900065439762,2141
1336437900065439764,2142
1336437900065439766,2143
1336437900065439768,2144
1336437900065439770,2145
1336437900066226178,2146
1336437900066226180,2147
1336437900066226182,2148
1336437900066258946,2149
1336437900066258948,2150
1336437900067438594,2151
1336437900067438596,2152
1336437900069699584,2153
1336437900069699585,2154
1336437900069732352,2155
1336437900069732353,2156
1336437900071829506,2157
1336437900071829508,2158
1336437900071829510,2159
1336437900071829512,2160
1336437900076187652,2161
1336437900077137922,2162
1336437900077137924,2163
1336437900078579712,2164
1336437900078579713,2165
1336437900079235074,2166
1336437900079235076,2167
1336437900079235078,2168
1336437900079235080,2169
1336437900079235082,2170
1336437900079235084,2171
1336437900079235086,2172
1336437900079235088,2173
1336437900080742400,2174
1336437900080775170,2175
1336437900080775172,2176
1336437900081823744,2177
1336437900081823745,2178
1336437900082675712,2179
1336437900082905088,2180
1336437900084248576,2181
1336437900084248577,2182
1336437900084314112,2183
1336437900084314113,2184
1336437900084379648,2185
1336437900084379649,2186
1336437900085231618,2187
1336437900085231620,2188
1336437900085231622,2189
1336437900085231624,2190
1336437900085886976,2191
1336437900085886977,2192
1336437900087066624,2193
1336437900088573952,2194
1336437900091424770,2195
1336437900091424772,2196
1336437900091424774,2197
1336437900091424776,2198
1336437900091424778,2199
1336437900092342274,2200
1336437900092342278,2201
1336437900092342280,2202
1336437900092342282,2203
1336437900092342284,2204
1336437900092342286,2205
1336437900092407810,2206
1336437900092407812,2207
1336437900094570496,2208
1336437900094603264,2209
1336437900094668802,2210
1336437900098043904,2211
1336437900098142208,2212
1336437900098174976,2213
1336437900098240514,2214
1336437900098240516,2215
1336437900098240518,2216
1336437900099321858,2217
1336437900099321860,2218
1336437900099387392,2219
1336437900099584000,2220
1336437900101124098,2221
1336437900101124100,2222
1336437900102041600,2223
1336437900102074368,2224
1336437900102107136,2225
1336437900102139904,2226
1336437900103221248,2227
1336437900103286784,2228
1336437900103319552,2229
1336437900104040448,2230
1336437900104040449,2231
1336437900104073216,2232
1336437900104073217,2233
1336437900106334208,2234
1336437900107382786,2235
1336437900107382788,2236
1336437900108759040,2237
1336437900108791808,2238
1336437900109414400,2239
1336437900109447168,2240
1336437900109774848,2241
1336437900109807616,2242
1336437900110069760,2243
1336437900113510400,2244
1336437900113707012,2245
1336437900114821120,2246
1336437900114853888,2247
1336437900114886658,2248
1336437900114886660,2249
1336437900114886662,2250
1336437900115574786,2251
1336437900115574788,2252
1336437900115574790,2253
1336437900115574792,2254
1336437900115804160,2255
1336437900115804161,2256
1336437900116099072,2257
1336437900116131840,2258
1336437900116164608,2259
1336437900116197376,2260
1336437900117540866,2261
1336437900117540868,2262
1336437900117540870,2263
1336437900117540872,2264
1336437900117540874,2265
1336437900117540876,2266
1336437900117540878,2267
1336437900117540880,2268
1336437900117573634,2269
1336437900118687746,2270
1336437900118687748,2271
1336437900120260610,2272
1336437900120260612,2273
1336437900120260614,2274
1336437900120260616,2275
1336437900120260618,2276
1336437900120260620,2277
1336437900120260622,2278
1336437900121899008,2279
1336437900121931776,2280
1336437900121964544,2281
1336437900124848128,2282
1336437900124880896,2283
1336437900124913664,2284
1336437900124946432,2285
1336437900125863936,2286
1336437900126191618,2287
1336437900126191620,2288
1336437900126224384,2289
1336437900126257154,2290
1336437900126257156,2291
1336437900127141888,2292
1336437900127174658,2293
1336437900127174660,2294
1336437900127207426,2295
1336437900127207428,2296
1336437900127240192,2297
1336437900128124928,2298
1336437900128157696,2299
1336437900128288768,2300
1336437900128321536,2301
1336437900128550914,2302
1336437900128550916,2303
1336437900128550918,2304
1336437900129009664,2305
1336437900129042432,2306
1336437900129239040,2307
1336437900129239041,2308
1336437900129370114,2309
1336437900129370116,2310
1336437900129370118,2311
1336437900129370120,2312
1336437900129370122,2313
1336437900131303426,2314
1336437900131303428,2315
1336437900131303430,2316
1336437900131303432,2317
1336437900131303434,2318
1336437900131336192,2319
1336437900131958784,2320
1336437900132089856,2321
1336437900132876288,2322
1336437900132909056,2323
1336437900132974592,2324
1336437900133498880,2325
1336437900133531648,2326
1336437900133924864,2327
1336437900133924865,2328
1336437900134121474,2329
1336437900134121476,2330
1336437900134121478,2331
1336437900134350848,2332
1336437900135432192,2333
1336437900135497728,2334
1336437900135530496,2335
1336437900137070592,2336
1336437900145131520,2337
1336437900145164288,2338
1336437900146311174,2339
1336437900146311176,2340
1336437900146900992,2341
1336437900146933760,2342
1336437900148047874,2343
1336437900148047876,2344
1336437900148178944,2345
1336437900151848960,2346
1336437900154339330,2347
1336437900154339332,2348
1336437900154339334,2349
1336437900154339336,2350
1336437900154961922,2351
1336437900154961924,2352
1336437900160401408,2353
1336437900160466944,2354
1336437900160499714,2355
1336437900160499716,2356
1336437900163416068,2357
1336437900164890626,2358
1336437900164890628,2359
1336437900164890632,2360
1336437900164890634,2361
1336437900164890636,2362
1336437900164890638,2363
1336437900165414914,2364
1336437900165414916,2365
1336437900165480448,2366
1336437900166266882,2367
1336437900166266884,2368
1336437900168069120,2369
1336437900170264576,2370
1336437900170461184,2371
1336437900170526720,2372
1336437900171149312,2373
1336437900171673600,2374
1336437900171706368,2375
1336437900171739136,2376
1336437900173443074,2377
1336437900173443076,2378
1336437900173475840,2379
1336437900173508608,2380
1336437900173541376,2381
1336437900173574144,2382
1336437900173606912,2383
1336437900173639680,2384
1336437900173672448,2385
1336437900173705216,2386
1336437900175507458,2387
1336437900175507460,2388
1336437900175540224,2389
1336437900175572996,2390
1336437900175605764,2391
1336437900175704064,2392
1336437900177342466,2393
1336437900177342472,2394
1336437900177342478,2395
1336437900177408002,2396
1336437900177408004,2397
1336437900177965056,2398
1336437900177997824,2399
1336437900178751488,2400
1336437900180553728,2401
1336437900180586496,2402
1336437900180652034,2403
1336437900180652036,2404
1336437900180652038,2405
1336437900180652040,2406
1336437900183896066,2407
1336437900183896068,2408
1336437900184092674,2409
1336437900184092676,2410
1336437900184092678,2411
1336437900184092680,2412
1336437900184092682,2413
1336437900184092684,2414
1336437900184092686,2415
1336437900184092688,2416
1336437900184092690,2417
1336437900186189824,2418
1336437900187205632,2419
1336437900187959296,2420
1336437900187992064,2421
1336437900188057600,2422
1336437900188090368,2423
1336437900188647424,2424
1336437900190023680,2425
1336437900190056448,2426
1336437900190089216,2427
1336437900193071106,2428
1336437900193071108,2429
1336437900193169408,2430
1336437900193202176,2431
1336437900193234946,2432
1336437900193234948,2433
1336437900193398784,2434
1336437900194709506,2435
1336437900194709508,2436
1336437900194709510,2437
1336437900194709514,2438
1336437900194709516,2439
1336437900195627008,2440
1336437900196708352,2441
1336437900196741122,2442
1336437900196741124,2443
1336437900197068800,2444
1336437900197527552,2445
1336437900199034880,2446
1336437900199067648,2447
1336437900199133184,2448
1336437900201426944,2449
1336437900201459712,2450
1336437900201492480,2451
1336437900203032576,2452
1336437900204179456,2453
1336437900204212224,2454
1336437900206604288,2455
1336437900206637056,2456
1336437900206669824,2457
1336437900207521792,2458
1336437900207915008,2459
1336437900209520640,2460
1336437900210503680,2461
1336437900210503681,2462
1336437900211716096,2463
1336437900211748864,2464
1336437900211781632,2465
1336437900211847168,2466
1336437900211912704,2467
1336437900211978240,2468
1336437900212011008,2469
1336437900212043778,2470
1336437900212043780,2471
1336437900212043782,2472
1336437900212043784,2473
1336437900212043786,2474
1336437900212043788,2475
1336437900212043790,2476
1336437900212043792,2477
1336437900212043794,2478
1336437900212043798,2479
1336437900212928512,2480
1336437900212961280,2481
1336437900212994048,2482
1336437900213026822,2483
1336437900213026826,2484
1336437900213059584,2485
1336437900213288960,2486
1336437900213911552,2487
1336437900213944320,2488
1336437900214009856,2489
1336437900214894592,2490
1336437900214894593,2491
1336437900214927360,2492
1336437900214927361,2493
1336437900214960128,2494
1336437900214960129,2495
1336437900215222274,2496
1336437900215222276,2497
1336437900215255040,2498
1336437900216139778,2499
1336437900216139780,2500
1336437900216139782,2501
1336437900216139784,2502
1336437900216762368,2503
1336437900218105856,2504
1336437900218138624,2505
1336437900218171392,2506
1336437900218204162,2507
1336437900218204164,2508
1336437900218990592,2509
1336437900219023360,2510
1336437900219056128,2511
1336437900219121664,2512
1336437900219154432,2513
1336437900219613186,2514
1336437900219613188,2515
1336437900220071936,2516
1336437900220760064,2517
1336437900220792834,2518
1336437900220792836,2519
1336437900220825600,2520
1336437900220858368,2521
1336437900220891136,2522
1336437900220923904,2523
1336437900220956672,2524
1336437900220989440,2525
1336437900221022208,2526
1336437900221775872,2527
1336437900221808640,2528
1336437900221841408,2529
1336437900221874176,2530
1336437900221972480,2531
1336437900223905792,2532
1336437900223938562,2533
1336437900223938564,2534
1336437900223938566,2535
1336437900223971328,2536
1336437900224495616,2537
1336437900227117056,2538
1336437900227149824,2539
1336437900227215362,2540
1336437900227215364,2541
1336437900228755456,2542
1336437900230656000,2543
1336437900230819842,2544
1336437900230819844,2545
1336437900231770112,2546
1336437900236226562,2547
1336437900236226564,2548
1336437900236226566,2549
1336437900236226568,2550
1336437900236226570,2551
1336437900236226572,2552
1336437900236226574,2553
1336437900236226576,2554
1336437900236947458,2555
1336437900236947460,2556
1336437900238422016,2557
1336437900239601664,2558
1336437900240158724,2559
1336437900240158725,2560
1336437900240191488,2561
1336437900240191489,2562
1336437900240748546,2563
1336437900240748548,2564
1336437900240748550,2565
1336437900240748552,2566
1336437900240748554,2567
1336437900240748556,2568
1336437900240748558,2569
1336437900240748560,2570
1336437900241338368,2571
1336437900241371136,2572
1336437900241436672,2573
1336437900243304448,2574
1336437900243337216,2575
1336437900243468288,2576
1336437900243533824,2577
1336437900243795970,2578
1336437900243795972,2579
1336437900243795974,2580
1336437900243795976,2581
1336437900243927042,2582
1336437900243927044,2583
1336437900244090880,2584
1336437900244123648,2585
1336437900244156416,2586
1336437900244746240,2587
1336437900244779008,2588
1336437900246679552,2589
1336437900246712320,2590
1336437900246745088,2591
1336437900248907778,2592
1336437900248907780,2593
1336437900248973312,2594
1336437900249890816,2595
1336437900249923584,2596
1336437900250742784,2597
1336437900250775552,2598
1336437900251725826,2599
1336437900251725827,2600
1336437900251725828,2601
1336437900251725829,2602
1336437900251725830,2603
1336437900251725831,2604
1336437900251725832,2605
1336437900251725833,2606
1336437900251725834,2607
1336437900251725835,2608
1336437900251725836,2609
1336437900251725837,2610
1336437900251725838,2611
1336437900251725839,2612
1336437900251725840,2613
1336437900251725841,2614
1336437900251856896,2615
1336437900251889664,2616
1336437900251987968,2617
1336437900253921280,2618
1336437900253954048,2619
1336437900255887362,2620
1336437900255887364,2621
1336437900256870400,2622
1336437900256903168,2623
1336437900259622914,2624
1336437900259622916,2625
1336437900259688448,2626
1336437900259721216,2627
1336437900261490688,2628
1336437900261523458,2629
1336437900261621760,2630
